User-ID,User-City,User-State,User-Country,User-Age
128233,kelowna, british columbia," canada""",19
128241,lakeville, connecticut," usa""",27
128246,knegsel, noord brabant," netherlands""",30
128256,roseville, california," usa""",27
128257,worcester, massachusetts," usa""",26
128259,kelowna, british columbia," canada""",
128271,modesto, california," usa""",
128273,midland, ontario," canada""",
128278,halifax, nova scotia," canada""",35
128284,louisville, kentucky," usa""",17
128286,felton, california," usa""",
128296,albuquerque, new mexico," usa""",20
128301,north zulch, texas," usa""",
128306,huber heights, ohio," usa""",
128307,kenai, alaska," usa""",
128318,portland, oregon," usa""",
128323,spring lake, north carolina," usa""",
128324,huntsville, alabama," usa""",35
128325,toledo, ohio," usa""",43
128331,chittenango, new york," usa""",24
128332,alvin, texas," usa""",
128337,simi valley, california," usa""",19
128340,philadelphia, pennsylvania," usa""",24
128341,richmond, california," usa""",
128347,fresnes, val de marne," france""",39
128352,vancouver, british columbia," canada""",53
128353,sonoma, california," usa""",
128357,kemptville, ontario," canada""",
128362,amherst, new hampshire," usa""",54
128365,indianapolis, indiana," usa""",41
128391,austin, texas," usa""",25
128403,garland, texas," usa""",
128404,fall river, massachusetts," usa""",30
128406,columbia, missouri," usa""",31
128408,midland, michigan," usa""",57
128413,bellingham, washington," usa""",
128414,park forest, illinois," usa""",
128415,easton, maryland," usa""",37
128427,andrews, texas," usa""",36
128434,oak park, illinois," usa""",24
128438,shelby township, michigan," usa""",
128447,chico, ca," united states""",
128463,jersey city, new jersey," usa""",
128464,new york, new york," usa""",52
128477,chicago, illinois," usa""",20
128493,auburn, washington," usa""",
128503,kirkwood, missouri," usa""",
128506,east islip, new york," usa""",17
128518,paw paw, illinois," usa""",
128536,st. john`s, newfoundland," canada""",
128541,allen, texas," usa""",32
128543,palo alto, california," usa""",
128545,new york, new york," usa""",
128557,tunbridge wells, kent," united kingdom""",
128564,jackson, mississippi," usa""",38
128571,radcliff, kentucky," usa""",31
128574,carlstadt, new jersey," usa""",34
128588,new york city, new york," usa""",26
128593,iowa city, iowa," usa""",17
128600,milano, lombardia," italy""",39
128601,manchester, new hampshire," usa""",
128606,merriam, kansas," usa""",33
128610,fort myers beach, ,,"48"""
128611,la habra, california," usa""",76
128622,tinley park, illinois," usa""",23
128624,oberhausen, nordrhein-westfalen," germany""",20
128631,palencia, castilla y leon," spain""",28
128639,st. louis, ,,"57"""
128640,cave creek, arizona," usa""",20
128650,west chester, ohio," usa""",32
128652,flesherton, ontario," canada""",
128653,berlin, berlin," germany""",20
128656,lacey, washington," usa""",48
128669,vancouver, british columbia," canada""",22
128672,innsbruck, tirol," austria""",32
128682,lincoln, nebraska," usa""",36
128693,leicester, england," united kingdom""",
128696,southampton, england," united kingdom""",34
128701,cleveland, ohio," usa""",16
128709,cheverly, maryland," usa""",37
128710,ottawa, ontario," canada""",
128712,north haven, ,,"29"""
128727,christmas, florida," usa""",45
128732,north dighton, massachusetts," usa""",31
128738,andrews afb, maryland," usa""",52
128739,tidewater, virginia," usa""",33
128742,caledonia, ontario," canada""",40
128747,vancouver, british columbia," canada""",
128749,nashua, new hampshire," usa""",28
128753,griffin, georgia," usa""",
128760,st paul, minnesota," usa""",42
128766,sausalito, california," usa""",
128774,riyadh, n/a," saudi arabia""",51
128775,overland park, kansas," usa""",
128779,minerva, ohio," usa""",16
128782,kaarst, nordrhein-westfalen," germany""",30
128790,southampton, england," united kingdom""",31
128794,tübingen, baden-wuerttemberg," germany""",22
128799,vancouver, british columbia," canada""",31
128814,senatobia, mississippi," usa""",
128835,bellingham, washington," usa""",60
128841,melrose, massachusetts," usa""",42
128843,new york, new york," usa""",65
128906,muskogee, oklahoma," usa""",
128911,lodi, california," usa""",29
128913,melbourne, victoria," australia""",44
128915,ridgeland, south carolina," usa""",43
128922,winnipeg, manitoba," canada""",
128931,fairlie, canterbury," new zealand""",
128938,davison, michigan," usa""",
128942,chula vista, california," usa""",31
128943,huntsville, alabama," usa""",39
128946,petaluma, california," usa""",23
128951,mesa, arizona," usa""",
128962,calgary, alberta," canada""",18
128974,somewhere in bc..., british columbia," canada""",36
128985,minneapolis, minnesota," usa""",19
128990,dutchtown, missouri," usa""",48
128991,greenwood, british columbia," canada""",15
128993,san marcos, texas," usa""",30
128996,saint paul, minnesota," usa""",
129002,san antonio, texas," usa""",9
129003,camarillo, california," usa""",2
129008,rapid city, south dakota," usa""",44
129019,lebanon, oregon," usa""",
129043,nepean, ontario," canada""",35
129056,norwich, norfolk," united kingdom""",22
129061,vienna, vienna," austria""",26
129062,sydney, new south wales," australia""",
129073,kennesaw, georgia," usa""",30
129074,marietta, georgia," usa""",51
129075,iowa city, iowa," usa""",39
129084,boise, idaho," usa""",39
129086,alhambra, california," usa""",16
129099,franklin, wisconsin," usa""",
129108,aspen, colorado," usa""",19
129111,san diego, california," usa""",
129113,clemons, ,,"35"""
129114,san diego, california," usa""",40
129119,south dartmouth, massachusetts," usa""",59
129125,norfolk, virginia," usa""",
129132,milton, west virginia," usa""",
129134,kansas city, kansas," usa""",26
129152,kinsey, montana," usa""",18
129161,houston, texas," usa""",57
129166,hollister, california," usa""",37
129176,conway, arkansas," usa""",37
129177,noblesville, indiana," usa""",48
129178,milwaukie, oregon," usa""",
129187,north hollywood, california," usa""",
129191,polson, montana," usa""",42
129203,plano, texas," usa""",
129204,san francisco, california," usa""",
129213,atlanta, georgia," usa""",44
129216,miami, florida," usa""",
129226,okemos, michigan," usa""",40
129233,salem, oregon," usa""",2
129238,westland, michigan," usa""",
129255,valladolid, castilla y leon," spain""",20
129257,san francisco, california," usa""",
129260,aviston, illinois," usa""",
129266,fort worth, texas," usa""",20
129268,murray, iowa," usa""",17
129284,seneca falls, new york," usa""",
129289,vientiane, vientiane," laos""",
129303,winnipeg, manitoba," canada""",
129306,bolling afb, dc," usa""",
129309,chicago, illinois," usa""",
129311,portland, oregon," usa""",30
129312,wilmington, delaware," usa""",34
129316,warsaw, n/a," poland""",36
129320,delmar, new york," usa""",
129324,leeds, west yorkshire," united kingdom""",22
129332,amsterdam, noord holland," netherlands""",29
129338,apache junction, arizona," usa""",24
129339,brandon, florida," usa""",55
129349,richmond, virginia," usa""",
129358,highland, california," usa""",36
129363,london, england," united kingdom""",26
129370,lansdale, pennsylvania," usa""",
129373,mercer island, ,,"54"""
129376,glenwood springs, colorado," usa""",
129388,santa barbara, california," usa""",
129393,espoo, uusimaa," finland""",27
129395,toronto, ontario," canada""",
129399,encinitas, california," usa""",
129401,ann arbor, michigan," usa""",40
129410,fort worth, texas," usa""",29
129417,las vegas, nevada," usa""",10
129422,modena, emilia romagna," italy""",26
129427,singapore, n/a," singapore""",31
129444,sherman oaks, california," usa""",30
129447,lompoc, california," usa""",
129453,chicago, illinois," usa""",50
129458,seattle, washington," usa""",43
129461,montgomery, alabama," usa""",39
129465,durham, north carolina," usa""",33
129469,golden, british columbia," canada""",59
129473,auburn, maine," usa""",
129474,fife. wa, ,,"50"""
129477,solon, iowa," usa""",
129481,laval, quebec," canada""",42
129489,vancouver, british columbia," canada""",24
129494,portland, oregon," usa""",14
129496,santa monica, california," usa""",
129503,lisboa, n/a," portugal""",40
129505,cookeville, tennessee," usa""",
129526,westbury, new york," usa""",48
129538,newtown, wellington," new zealand""",36
129543,acton, massachusetts," usa""",
129550,cottonwood, california," usa""",
129559,calgary, alberta," canada""",
129563,henderson, nevada," usa""",
129572,columbus, ohio," usa""",19
129584,springfield, illinois," usa""",24
129599,morinville, alberta," canada""",
129605,ottawa, ontario," canada""",43
129611,duisburg, nordrhein-westfalen," germany""",25
129617,hamburg, hamburg," germany""",29
129620,denver, colorado," usa""",
129632,yellowknife, northwest territories," canada""",55
129641,durham, north carolina," usa""",16
129647,lake oswego, oregon," usa""",43
129648,ottawa, ontario," canada""",
129655,seoul, n/a," south korea""",26
129665,st louis, missouri," usa""",48
129680,franklin, massachusetts," usa""",
129682,northbrook, illinois," usa""",43
129690,valley stream, new york," usa""",34
129693,st. louis, missouri," usa""",44
129705,greenville, south carolina," usa""",
129716,tallahassee, florida," usa""",30
129718,ottawa, ontario," canada""",30
129724,madison, georgia," usa""",
129725,waterloo, ontario," canada""",
129742,livermore, california," usa""",39
129767,clinton, tennessee," usa""",19
129777,portsmouth, virginia," usa""",46
129783,mechanicsville, virginia," usa""",48
129790,portland, oregon," usa""",
129801,las cruces, new mexico," usa""",35
129806,saratoga springs, utah," usa""",
129817,des moines, ,,"35"""
129818,huntington, west virginia," usa""",42
129827,murfreesboro, tennessee," usa""",51
129833,bradford, pennsylvania," usa""",18
129835,fernandina beach, florida," usa""",23
129841,la jolla, california," usa""",
129842,portland, oregon," usa""",
129843,independence, missouri," usa""",31
129848,west hollywood, california," usa""",24
129851,philadelphia, pennsylvania," usa""",35
129855,milford, connecticut," usa""",18
129861,birmingham, england," united kingdom""",41
129867,sandy, oregon," usa""",
129876,homewood, illinois," usa""",19
129879,providence, rhode island," usa""",28
129880,north wilkesboro, north carolina," usa""",30
129883,portland, oregon," usa""",23
129884,manchester, england," united kingdom""",
129888,los angeles, california," usa""",
129901,north tonawanda, new york," usa""",44
129904,liverpool, england," united kingdom""",57
129915,woodland hills, california," usa""",49
129922,seattle, washington," usa""",
129932,orlando, florida," usa""",
129944,langdon, alberta," canada""",42
129945,brighton, massachusetts," usa""",27
129956,lake in the hills, illinois," usa""",
129963,missoula, montana," usa""",
129965,morristown, tennessee," usa""",44
129977,hamburg, hamburg," germany""",
129979,hamden, connecticut," usa""",
129980,free union, virginia," usa""",57
129983,lago vista, texas," usa""",
129988,eagle point, oregon," usa""",31
129989,stone mountain, georgia," usa""",33
130005,wellington, ohio," usa""",
130007,commerce, michigan," usa""",
130008,sugar hill, georgia," usa""",31
130011,st. catharines, ontario," canada""",
130012,manchester, england," united kingdom""",35
130014,chicago, illinois," usa""",
130027,marathon, florida," usa""",32
130033,campbellsville, ,,"39"""
130036,saginaw, michigan," usa""",15
130047,wichita, kansas," usa""",33
130049,kansas city, kansas," usa""",36
130057,bronx, new york," usa""",
130060,newport, rhode island," usa""",32
130063,flemington, new jersey," usa""",35
130074,lake st.louis, missouri," usa""",47
130076,montreal, quebec," canada""",21
130078,cheyenne, wyoming," usa""",
130081,orland park, illinois," usa""",
130099,sulphur, louisiana," usa""",24
130103,bloomington, illinois," usa""",
130112,rocklin, california," usa""",36
130122,maple ridge, british columbia," canada""",36
130124,knoxville, ,,"47"""
130132,hamilton, ontario," canada""",33
130134,chandler, arizona," usa""",
130136,kansas city, missouri," usa""",40
130140,murray, kentucky," usa""",36
130147,san diego, california," usa""",
130149,albany, new york," usa""",42
130150,johnson city, tennessee," usa""",
130152,seattle, washington," usa""",
130157,olympia, washington," usa""",47
130166,st. charles, missouri," usa""",69
130167,el cajon, california," usa""",54
130168,calgary, alberta," canada""",62
130177,kelowna, ,,"33"""
130178,pleasant grove, alabama," usa""",31
130181,powell, ,,"17"""
130183,langley, british columbia," canada""",33
130195,amsterdam, n/a," netherlands""",25
130199,canoga park, california," usa""",20
130210,slidell, louisiana," usa""",38
130211,melbourne, victoria," australia""",44
130214,west bloomfield, michigan," usa""",
130215,arlington, virginia," usa""",34
130216,centre, alabama," usa""",31
130217,santa monica, california," usa""",
130221,louisville, kentucky," usa""",49
130224,cornwall, new york," usa""",27
130226,louisville, kentucky," usa""",24
130237,haiku, hawaii," usa""",
130241,bonita, california," usa""",
130243,winnipeg, manitoba," canada""",
130250,ridley park, pennsylvania," usa""",23
130258,meshoppen, pennsylvania," usa""",27
130263,miami, florida," usa""",24
130271,heidelberg, baden-wuerttemberg," germany""",39
130274,meriden, connecticut," usa""",
130275,nassau, new york," usa""",31
130279,winter park, florida," usa""",26
130296,mercer island, washington," usa""",
130297,boothwyn, pennsylvania," usa""",
130304,turner, maine," usa""",49
130312,isanti, minnesota," usa""",
130320,perth, western australia," australia""",58
130324,lancaster, pennsylvania," usa""",32
130334,portland, oregon," usa""",
130342,drogheda, co. louth," ireland""",36
130347,providence, rhode island," usa""",
130353,hagerstown, maryland," usa""",37
130358,lawrenceville, georgia," usa""",35
130362,moreno valley, california," usa""",19
130365,hayward, california," usa""",
130368,olympia, washington," usa""",14
130380,seattle, washington," usa""",83
130388,baton rouge, louisiana," usa""",
130395,regensburg, bavaria," germany""",
130396,cbs, newfoundland," canada""",39
130398,north muskegon, michigan," usa""",
130399,haddonfield, new jersey," usa""",
130400,ramsey, new jersey," usa""",19
130417,san luis obispo, california," usa""",
130418,camden, south carolina," usa""",42
130430,boone, north carolina," usa""",27
130438,yarmouth, nova scotia," canada""",38
130453,maple heights, ohio," usa""",47
130456,woodinville, washington," usa""",
130460,the villages, florida," usa""",63
130465,pensacola, florida," usa""",
130469,tampa, florida," usa""",
130473,byram, mississippi," usa""",33
130474,nashville, tennessee," usa""",33
130480,boston, massachusetts," usa""",
130482,earth, ," universe""",54
130484,falls city, nebraska," usa""",42
130485,minneapolis, minnesota," usa""",
130493,albuquerque, new mexico," usa""",45
130498,georgetown, texas," usa""",
130502,livermore, california," usa""",
130515,chico, california," usa""",
130517,ovilla, texas," usa""",
130518,limehouse, ontario," canada""",31
130527,seattle, washington," usa""",29
130534,chicago, illinois," usa""",
130535,colorado springs, colorado," usa""",
130543,surrey, british columbia," canada""",22
130547,newfields, new hampshire," usa""",22
130548,west los angeles, california," usa""",
130554,sandpoint, idaho," usa""",
130559,winter haven, florida," usa""",
130570,singapore, n/a," singapore""",
130571,summerville, south carolina," usa""",
130575,cincinnati, ohio," usa""",21
130577,lafayette, indiana," usa""",32
130581,griswold, iowa," usa""",18
130585,las palmas, canarias/gran canaria," spain""",33
130594,mysore, karnataka," india""",18
130609,beverly, massachusetts," usa""",
130610,surprise, arizona," usa""",
130611,wa, perth," australia""",35
130615,barcelona, barcelona," spain""",35
130616,schofield barracks, hawaii," usa""",21
130624,santa rosa, california," usa""",
130636,swartz creek, michigan," usa""",20
130637,toronto, ontario," canada""",
130639,schliern, bern," switzerland""",38
130654,plano, texas," usa""",49
130658,montreal, ,,"90"""
130670,columbia, maryland," usa""",45
130677,copenhagen, n/a," denmark""",29
130679,gulfport, mississippi," usa""",
130699,santa cruz, california," usa""",35
130705,sydney, new south wales," australia""",29
130710,grinnell, iowa," usa""",2
130714,st. louis, missouri," usa""",24
130715,buffalo, new york," usa""",36
130722,fresno, california," usa""",
130730,san diego, california," usa""",
130737,aberdeen, scotland," united kingdom""",24
130757,na, england," united kingdom""",
130764,east lansing, michigan," usa""",
130772,amelia, ohio," usa""",
130777,saint paul, minnesota," usa""",
130784,ferndale, washington," usa""",
130791,vernon, british columbia," canada""",
130792,lefkosia, n/a," cyprus""",36
130793,crawfordsville, indiana," usa""",29
130797,minneapolis, minnesota," usa""",
130801,austin, ,,"25"""
130806,sussex, new brunswick," canada""",20
130807,syracuse, new york," usa""",
130809,vancouver, british columbia," canada""",
130810,melbourne, victoria," australia""",16
130812,munroe falls, ohio," usa""",26
130818,amherst, massachusetts," usa""",
130823,cibolo, texas," usa""",
130826,milton, vermont," usa""",27
130828,edmonton, alberta," canada""",
130837,toronto, ontario," canada""",32
130844,cupertino, california," usa""",16
130847,russellville, arkansas," usa""",35
130849,scottsdale, arizona," usa""",20
130866,savannah, georgia," usa""",44
130869,melbourne, florida," usa""",
130870,sheffield, england," united kingdom""",
130873,fargo, north dakota," usa""",22
130878,garland, texas," usa""",
130882,lahore, punjab," pakistan""",28
130890,petaluma, california," usa""",58
130893,roseville, california," usa""",
130898,mannheim, baden-wuerttemberg," germany""",20
130899,bochum, nordrhein-westfalen," germany""",49
130913,dayton, ohio," usa""",35
130915,scotia, new york," usa""",
130922,lahaina, hawaii," usa""",
130923,covina, california," usa""",43
130935,florence, massachusetts," usa""",
130939,shenandoah junction, west virginia," usa""",
130940,austin, texas," usa""",27
130943,madrid, madrid," spain""",20
130950,jersey city, new jersey," usa""",32
130952,brigden, ontario," canada""",15
130955,torino, piemonte," italy""",
130958,los angeles, california," usa""",34
130961,falls church, virginia," usa""",
130966,coral gables, florida," usa""",
130968,council bluffs, iowa," usa""",57
130978,hoffman estates, illinois," usa""",14
130984,st. louis, missouri," usa""",38
130985,broadalbin, new york," usa""",15
131006,vancouver, british columbia," canada""",
131019,forked river, new jersey," usa""",33
131020,evanston, illinois," usa""",57
131021,orlando, florida," usa""",
131025,commack, new york," usa""",47
131026,houston, texas," usa""",33
131027,portland, oregon," usa""",31
131031,lyme ctr, new hampshire," usa""",
131032,west blocton, alabama," usa""",36
131039,allentown, pennsylvania," usa""",
131045,henderson, nevada," usa""",21
131046,ellington, connecticut," usa""",26
131050,st. paul, minnesota," usa""",
131057,damascus, maryland," usa""",21
131061,san jose, california," usa""",
131069,cambridge, massachusetts," usa""",25
131070,charlotte, north carolina," usa""",28
131081,malden, massachusetts," usa""",
131089,philadelphia, pennsylvania," usa""",
131094,calgary, alberta," canada""",
131098,roanoke, virginia," usa""",67
131099,nottingham, england," united kingdom""",39
131105,cleveland heights, ohio," usa""",
131108,storm lake, iowa," usa""",21
131111,unalaska, alaska," usa""",
131117,mystic, connecticut," usa""",
131122,vechta, niedersachsen," germany""",
131126,barcelona, catalunya," spain""",31
131128,suffolk, virginia," usa""",
131137,webster groves, missouri," usa""",42
131143,liberty, north carolina," usa""",44
131147,sparks, nevada," usa""",36
131154,soddy-daisy, tennessee," usa""",18
131158,pacific city, oregon," usa""",
131166,san antonio, texas," usa""",
131177,christchurch, canterbury," new zealand""",18
131178,brantford, ontario," canada""",
131181,moriya, ibaraki," japan""",26
131182,mobile, alabama," usa""",32
131190,proctor, vermont," usa""",
131191,radford, virginia," usa""",23
131202,salem, massachusetts," usa""",22
131213,chicago, illinois," usa""",17
131214,jasper, alberta," canada""",14
131217,louisville, kentucky," usa""",42
131218,minneapolis, minnesota," usa""",
131223,auckland, n/a," new zealand""",25
131236,san francisco, california," usa""",
131237,tigard, oregon," usa""",
131238,bismarck, north dakota," usa""",15
131243,milwaukee, wisconsin," usa""",
131246,houston, texas," usa""",
131254,kimesville, north carolina," usa""",44
131260,chicago, illinois," usa""",24
131262,portland, oregon," usa""",
131265,johnston, iowa," usa""",23
131271,meadville, pennsylvania," usa""",
131273,fort worth, texas," usa""",20
131275,pipestone, minnesota," usa""",31
131276,toronto, ontario," canada""",65
131278,lake havasu city, arizona," usa""",
131284,philadelphia, pennsylvania," usa""",23
131285,montpelier, vermont," usa""",33
131287,lansdale, pennsylvania," usa""",
131288,lincoln, nebraska," usa""",38
131290,biloxi, mississippi," usa""",27
131293,tecumseh, kansas," usa""",25
131296,helsinki, uusimaa," finland""",
131311,washington, ,,"49"""
131317,santa cruz, california," usa""",
131319,darien center, new york," usa""",20
131331,edinburgh, scotland,,"26"""
131338,millinocket, maine," usa""",
131339,sequim, washington," usa""",54
131345,brantford, ontario," canada""",18
131354,eatontown, new jersey," usa""",
131363,flekkefjord, vest-agder," norway""",20
131369,vancouver, british columbia," canada""",
131374,doylestown, pennsylvania," usa""",
131382,centralia, washington," usa""",
131388,healdsburg, california," usa""",
131398,dunedin, n/a," new zealand""",
131399,christchurch, n/a," new zealand""",27
131402,governors bay, canterbury," new zealand""",
131408,pleasant prairie, wisconsin," usa""",24
131427,auckland, n/a," new zealand""",
131437,auckland, auckland," new zealand""",21
131443,celebration, florida," usa""",23
131476,sydney, new south wales," australia""",29
131481,northridge, california," usa""",29
131482,woburn, massachusetts," usa""",37
131485,orlando, florida," usa""",
131486,london, n/a," united kingdom""",
131491,osseo, wisconsin," usa""",28
131492,burnaby, british columbia," canada""",48
131498,portland, oregon," usa""",
131502,horten, vestfold," norway""",30
131508,wilmington, delaware," usa""",
131510,luxembourg, _," luxembourg""",31
131512,davison, michigan," united kingdom""",
131524,midlothian, texas," usa""",
131528,leesburg, florida," usa""",
131535,omaha, nebraska," usa""",31
131545,eagan, minnesota," usa""",31
131548,burien, washington," usa""",
131550,portales, new mexico," usa""",
131554,colchester, essex," united kingdom""",46
131555,rittman, ohio," usa""",
131556,petaluma, california," usa""",
131564,maplewood, new jersey," usa""",39
131583,benicia, california," usa""",
131588,hermosa beach, california," usa""",27
131594,citrus heights, california," usa""",47
131597,cypress, california," usa""",41
131602,plymouth, michigan," usa""",34
131604,new york city, new york," usa""",44
131606,las vegas, nevada," usa""",
131617,cincinnati, ohio," usa""",
131618,sioux city, iowa," usa""",
131621,portland, oregon," usa""",
131622,two rivers, wisconsin," usa""",51
131625,sydney, new south wales," australia""",45
131632,houston, texas," usa""",
131650,lima, ohio," usa""",
131654,albuquerque, new mexico," usa""",
131655,charleston, west virginia," usa""",
131657,sherwood park, alberta," canada""",
131664,roseville, new south wales," australia""",25
131668,cleveland heights, ohio," usa""",
131673,san francisco, california," usa""",
131675,nijmegen, gelderland," netherlands""",36
131678,leiden, zuid holland," netherlands""",35
131681,muskegon, michigan," usa""",48
131686,chemainus, british columbia," canada""",27
131689,pasadena, california," usa""",31
131699,richlandtown, pennsylvania," usa""",42
131703,endicott, new york," usa""",
131705,chicago, illinois," usa""",
131730,bristol, england," united kingdom""",39
131744,st. albert, alberta," canada""",38
131747,padova, veneto," italy""",27
131749,milwaukee, wisconsin," usa""",53
131754,happy, texas," usa""",31
131759,cleveland, ohio," usa""",
131767,atlanta, georgia," usa""",40
131768,stillwater, oklahoma," usa""",31
131777,new york, new york," usa""",
131779,morton grove, illinois," usa""",45
131791,kissimmee, florida," usa""",57
131804,mönchengladbach, nordrhein-westfalen," germany""",
131807,beaverton, oregon," usa""",17
131813,worcester, england," united kingdom""",45
131825,houston, texas," usa""",
131837,west valley city, utah," usa""",
131842,fribourg, fribourg," switzerland""",41
131849,hamburg, hamburg," germany""",39
131852,new haven, new york," usa""",
131855,farnborough, hampshire," united kingdom""",31
131856,camberley, surrey," united kingdom""",55
131862,owings mills, maryland," usa""",26
131869,mankato, minnesota," usa""",40
131877,saratoga springs, new york," usa""",19
131882,huntington, new york," usa""",
131883,arlington, virginia," usa""",
131884,san diego, california," usa""",
131888,washington, dc," usa""",41
131889,the woodlands, texas," usa""",
131891,petaluma, california," usa""",
131893,manhasset, new york," usa""",
131894,berlin, connecticut," usa""",35
131904,pleasanton, california," usa""",42
131913,dortmund, nordrhein-westfalen," germany""",35
131914,manchester, new hampshire," usa""",52
131915,brooklyn, new york," usa""",
131921,stockholm, n/a," sweden""",20
131932,pleasanton, california," usa""",
131934,canton, massachusetts," usa""",36
131941,dallas, texas," usa""",
131942,austin, texas," usa""",29
131943,london, england," united kingdom""",
131951,woolwich, maine," usa""",31
131952,houston, ,,"47"""
131954,san antonio, texas," usa""",19
131967,marietta, georgia," usa""",34
131968,chicago, illinois," usa""",38
131971,palatine, illinois," usa""",
131989,omaha, nebraska," usa""",45
131993,mobile, alabama," usa""",
132003,kalamazoo, michigan," usa""",42
132006,champlain, new york," usa""",31
132007,pea ridge, arkansas," usa""",
132010,dacula, georgia," usa""",
132012,springfield, missouri," usa""",
132013,arlington, massachusetts," usa""",
132017,portland, oregon," usa""",27
132022,las vegas, ,,"30"""
132023,mclean, virginia," usa""",18
132026,chicago, illinois," usa""",24
132030,rochester, new york," usa""",44
132031,ludwigsburg, baden-wuerttemberg," germany""",31
132034,lamar, indiana," usa""",
132038,edmonton, alberta," canada""",
132048,vancouver, british columbia," canada""",
132050,cuyahoga falls, ohio," usa""",34
132062,tallahassee, florida," usa""",25
132065,san jose, california," usa""",35
132083,tazewell, virginia," usa""",47
132104,columbiana, ohio," usa""",47
132109,wayne, ohio," usa""",25
132118,cicero, illinois," usa""",
132126,new orleans, louisiana," usa""",38
132131,titusville, pennsylvania," usa""",68
132133,fairfield, california," usa""",23
132138,austin, texas," usa""",
132139,le center, minnesota," usa""",
132141,los angeles, california," usa""",
132142,henderson, nevada," usa""",43
132144,seattle, washington," usa""",
132151,st. louis, missouri," usa""",33
132152,bristol, england," united kingdom""",36
132154,mountain view, california," usa""",38
132157,larkspur, california," usa""",34
132162,spokane, washington," usa""",
132166,shelby township, michigan," usa""",28
132167,buffalo, new york," usa""",
132171,milltown, wisconsin," usa""",54
132173,charlotte, north carolina," usa""",
132180,trenton, michigan," usa""",42
132185,lake mary, florida," usa""",9
132188,bloomer, ,,"55"""
132190,chicago, illinois," usa""",33
132197,davidsonville, maryland," usa""",
132199,santa barbara, california," usa""",
132203,sheffield, south yorkshire," united kingdom""",
132219,lethbridge, ,,"33"""
132221,whippany, new jersey," usa""",
132222,ningbo, zhejiang," china""",
132224,long branch, new jersey," usa""",
132226,melrose, florida," usa""",
132229,menlo park, california," usa""",62
132230,pittsburgh, pennsylvania," usa""",58
132232,austin, texas," usa""",
132234,avon lake, ohio," usa""",52
132235,riverton, new jersey," usa""",
132239,hillsboro, oregon," usa""",
132242,hadley, massachusetts," usa""",33
132256,neuhausen, schaffhausen," switzerland""",
132261,east setauket, new york," usa""",
132275,lake charles, louisiana," usa""",
132276,kansas city, missouri," usa""",47
132282,birmingham, alabama," usa""",23
132289,collinsville, illinois," usa""",56
132290,raleigh, ," usa""",32
132303,edmonton, alberta," canada""",39
132318,warren, illinois," usa""",
132319,sydney, new south wales," australia""",15
132347,baltimore, maryland," usa""",
132358,lake orion, michigan," usa""",42
132361,grand junction, colorado," usa""",
132362,polson, montana," usa""",
132367,san diego, california,,"66"""
132371,middletown, delaware," usa""",54
132373,oceanside, california," usa""",45
132374,arden hills, minnesota," usa""",73
132375,denver, colorado," usa""",58
132376,cheltenham, england," united kingdom""",
132377,lebanon, pennsylvania," usa""",
132382,grosse pointe farms, michigan," usa""",40
132383,willow grove, pennsylvania," usa""",
132384,athens, georgia," usa""",42
132387,hendersonville, north carolina," usa""",44
132389,roswell, georgia," usa""",
132392,claremont, california," usa""",38
132394,tucson, arizona," usa""",
132398,michigan city, indiana," usa""",63
132407,cape may court house, new jersey," usa""",47
132418,seattle, washington," usa""",37
132425,centreville, virginia," usa""",37
132427,johnsburg, illinois," usa""",
132433,hamburg, hamburg," germany""",
132435,hamburg, hamburg," germany""",
132438,aiken, south carolina," usa""",
132446,st.albert, alberta," canada""",
132456,haleiwa, hawaii," usa""",
132457,oshkosh, wisconsin," usa""",56
132463,lisle, illinois," usa""",
132465,london, ontario," canada""",
132467,lake grove, new york," usa""",
132471,lanham, maryland," usa""",48
132485,st louis, missouri," usa""",28
132492,hamburg- rissen, hamburg," germany""",
132498,trieste, friuli venezia giulia," italy""",
132500,fürth, ,,"29"""
132513,waterford, connecticut," usa""",23
132515,lakeport, california," usa""",39
132522,vancouver, washington," usa""",20
132525,alice springs, northern territory," australia""",
132531,fetcham, england," united kingdom""",29
132532,hong kong, hong kong sar," hong kong""",
132533,savona, new york," usa""",38
132537,nashville, tennessee," usa""",51
132541,everett, washington," usa""",
132550,victoria, british columbia," canada""",
132558,salem, illinois," usa""",43
132561,corvallis, oregon," usa""",
132562,dortmund, nordrhein-westfalen," germany""",24
132572,dartmouth, nova scotia," canada""",45
132582,san donato milanese, milano," italy""",20
132584,sydney, nsw," australia""",
132601,woodinville, washington," usa""",
132616,green river, wyoming," usa""",
132623,portland, oregon," usa""",45
132624,culver city, california," usa""",
132633,berchem, antwerp," belgium""",24
132651,cologne, nordrhein-westfalen," germany""",
132657,hannover, niedersachsen," germany""",36
132662,greensboro, north carolina," usa""",
132663,newport beach, california," usa""",44
132677,atlanta, georgia," usa""",27
132679,london, ontario," canada""",
132680,laronge, saskatchewan," canada""",61
132684,belton, missouri," usa""",
132686,beverly hills, california," usa""",20
132687,oak park, michigan," usa""",28
132703,south portland, maine," usa""",
132707,redmond, oregon," usa""",
132709,santa cruz, california," usa""",71
132716,kekaha, hawaii," usa""",61
132726,marietta, georgia," usa""",52
132735,townsville, queensland," australia""",52
132745,richmond, virginia," usa""",
132750,weare, new hampshire," usa""",
132770,manteca, california," usa""",27
132771,stuttgart, n/a," germany""",
